;tweetid;stance;emotions;emotion_intensity
167;1433047336331059203;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.109]
168;1425555638847819776;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 1.364, 0.0, 0.0, 1.773]
169;1436004108071325697;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.273, 0.0, 0.0, 0.0, 0.43]
170;1428492663393714178;ambiguous;[1, 1, 0, 1, 1, 0, 0, 1];[0.425, 0.976, 0.0, 0.258, 0.768, 0.0, 0.0, 0.75]
171;1435901213606809602;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
172;1478769123790401539;deny;[1, 0, 1, 1, 0, 0, 0, 0];[0.861, 0.0, 0.531, 0.8859999999999999, 0.0, 0.0, 0.0, 0.0]
173;1519132006486921216;deny;[1, 0, 1, 1, 1, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 1.041, 0.43799999999999994, 0.859, 0.45299999999999996, 0.0]
174;1580599666697043980;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
175;1433999001506959361;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43]
176;1566390700027019264;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.9650000000000001, 0.0, 1.1010000000000002, 0.0, 0.0, 0.0, 1.562, 0.0]
177;1423953761479843844;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.355, 0.0, 0.6409999999999999, 0.828, 0.0]
178;1433437056160583680;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.8520000000000001, 0.0, 0.0, 0.0, 0.0, 0.16399999999999998, 0.39799999999999996]
179;1427142132821762052;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
180;1423339286179373056;ambiguous;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.414, 0.0, 0.0, 0.47100000000000003, 0.0, 0.0, 0.75]
181;1595974166410592256;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.086, 0.0, 0.0, 0.0, 0.0, 0.0]
182;1523239972437774337;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.0, 0.656, 0.45299999999999996, 0.0]
183;1424636491079294985;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.508]
184;1426926507348439044;ambiguous;[0, 1, 0, 1, 0, 1, 1, 0];[0.0, 0.992, 0.0, 1.4849999999999999, 0.0, 1.6949999999999998, 0.984, 0.0]
185;1440717497322262535;believe;[0, 1, 0, 1, 1, 1, 1, 0];[0.0, 0.5, 0.0, 0.664, 0.33299999999999996, 0.621, 0.16399999999999998, 0.0]
186;1425119921218916356;ambiguous;[0, 0, 1, 0, 1, 0, 0, 0];[0.0, 0.0, 0.18, 0.0, 0.765, 0.0, 0.0, 0.0]
187;1433552597474963456;believe;[0, 0, 0, 1, 0, 1, 0, 0];[0.0, 0.0, 0.0, 0.484, 0.0, 0.45299999999999996, 0.0, 0.0]
188;1437153071260385281;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.555]
189;1427635276994711556;ambiguous;[0, 1, 1, 0, 1, 0, 0, 1];[0.0, 1.3599999999999999, 0.297, 0.0, 0.9059999999999999, 0.0, 0.0, 2.4370000000000003]
190;1424010339272859654;ambiguous;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.8440000000000001, 0.688, 0.0]
191;1428100789386551298;ambiguous;[0, 1, 0, 1, 1, 1, 0, 0];[0.0, 0.711, 0.0, 0.328, 0.447, 0.43799999999999994, 0.0, 0.0]
192;1425889531086000131;believe;[0, 1, 0, 1, 1, 0, 1, 0];[0.0, 1.2029999999999998, 0.0, 0.198, 0.73, 0.0, 0.16399999999999998, 0.0]
193;1430526984103284737;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0];[0.0, 0.0, 0.0, 0.203, 0.0, 0.25, 0.0, 0.0]
194;1434695268415389700;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.8759999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 1.172]
195;1599143418692718592;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.8280000000000001, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
196;1425275630313107456;ambiguous;[0, 1, 1, 1, 0, 0, 1, 0];[0.0, 0.703, 0.266, 0.705, 0.0, 0.0, 0.7340000000000001, 0.0]
197;1563366652624109569;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 1.281, 0.0]
198;1553395784049197056;deny;[1, 0, 1, 1, 0, 1, 0, 0];[0.341, 0.0, 0.688, 0.688, 0.0, 0.665, 0.0, 0.0]
199;1569733413720178688;deny;[1, 0, 0, 0, 0, 0, 0, 0];[0.874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
200;1426086177094791170;ambiguous;[1, 1, 0, 1, 1, 0, 1, 1];[0.09, 0.9840000000000001, 0.0, 0.124, 1.8249999999999997, 0.0, 0.75, 1.1099999999999999]
201;1425550206007857156;believe;[1, 1, 1, 1, 0, 1, 1, 0];[1.7, 0.6409999999999999, 0.359, 0.89, 0.0, 0.203, 0.664, 0.0]
202;1422972952404967428;ambiguous;[0, 0, 0, 0, 1, 0, 1, 0];[0.0, 0.0, 0.0, 0.0, 0.344, 0.0, 0.578, 0.0]
203;1424839877623955456;ambiguous;[1, 0, 1, 1, 0, 1, 0, 1];[0.409, 0.0, 0.562, 0.672, 0.0, 0.6409999999999999, 0.0, 0.484]
204;1431946082406354957;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.35200000000000004, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
205;1422246570066649095;believe;[1, 0, 1, 1, 0, 1, 1, 0];[1.348, 0.0, 0.617, 4.303000000000001, 0.0, 3.101, 0.828, 0.0]
206;1568652661012197376;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.735, 0.0, 0.359, 0.0, 0.0, 0.0, 0.0, 0.0]
207;1422103033320812547;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
208;1429862783923937282;believe;[1, 0, 0, 1, 0, 0, 0, 1];[0.304, 0.0, 0.0, 0.9720000000000001, 0.0, 0.0, 0.0, 0.242]
209;1435199647497162754;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.9610000000000001, 0.0, 0.0, 0.0, 0.0, 0.344, 2.093]
210;1427716870426275847;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.8340000000000001, 0.0, 0.0, 0.0, 0.0]
211;1420956757845843968;ambiguous;[1, 0, 0, 0, 0, 0, 0, 0];[0.868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
212;1423227748399603716;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.35200000000000004, 0.0, 0.0, 0.8440000000000001, 0.0, 0.0, 0.0]
213;1439604500772306948;believe;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.5589999999999999, 0.0, 0.0, 0.0]
214;1425478047814279189;ambiguous;[1, 1, 1, 0, 1, 0, 1, 1];[0.0, 0.22699999999999998, 0.039, 0.0, 0.59, 0.0, 0.078, 0.914]
215;1433704516550021180;believe;[1, 1, 0, 1, 0, 0, 1, 1];[0.721, 0.89, 0.0, 0.062, 0.0, 0.0, 0.695, 1.495]
216;1432387722082234372;believe;[1, 0, 1, 1, 0, 1, 0, 0];[1.827, 0.0, 1.077, 1.593, 0.0, 0.5, 0.0, 0.0]
217;1421885958518185984;believe;[1, 0, 1, 0, 0, 1, 0, 1];[0.281, 0.0, 0.359, 0.0, 0.0, 0.297, 0.0, 0.32799999999999996]
218;1424748643744104448;believe;[0, 0, 0, 0, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.6559999999999999, 0.0, 0.47700000000000004]
219;1424796710769991687;believe;[1, 0, 1, 1, 0, 1, 1, 0];[0.735, 0.0, 0.594, 1.6720000000000002, 0.0, 1.5519999999999998, 1.664, 0.0]
220;1430684090941026305;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
221;1577130543610617862;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
222;1452449455639203845;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
223;1424763914097729540;believe;[1, 1, 0, 1, 1, 1, 1, 1];[0.672, 0.562, 0.0, 0.937, 1.714, 0.547, 0.711, 1.125]
224;1423272021673263104;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.414, 0.0, 0.0, 0.469, 0.0, 0.0, 0.36700000000000005]
225;1560369830007537675;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.6559999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]
226;1423572716108582913;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.555, 0.0, 0.0, 0.664, 0.0, 0.0, 0.9299999999999999]
227;1420860163284619264;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.114, 0.0, 0.0, 0.39799999999999996]
228;1430172134228250624;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.0, 0.0, 0.21899999999999997, 0.617]
229;1435231499838763008;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.203, 0.0, 0.0, 0.0, 1.4609999999999999]
230;1437128376616034306;believe;[0, 1, 0, 0, 0, 1, 1, 1];[0.0, 0.891, 0.0, 0.0, 0.0, 0.0, 0.33599999999999997, 0.758]
231;1424894298265374720;ambiguous;[1, 0, 0, 0, 0, 0, 0, 0];[0.485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
232;1427187021890588672;believe;[1, 1, 0, 0, 0, 0, 0, 1];[0.792, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.484]
233;1436276482695909398;believe;[1, 1, 0, 0, 0, 0, 1, 0];[0.721, 0.516, 0.0, 0.0, 0.0, 0.0, 0.695, 0.0]
234;1437019356198805508;believe;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.711]
235;1427851089190158343;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.57, 0.0, 0.0, 0.0, 0.0, 0.266, 1.11]
236;1423286994197618693;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 1.3599999999999999, 0.0, 1.047, 1.4689999999999999, 0.0]
237;1515349994328440838;deny;[1, 0, 1, 1, 1, 1, 1, 0];[0.828, 0.0, 0.695, 0.6819999999999999, 0.344, 0.6559999999999999, 1.406, 0.0]
238;1425325630955028482;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.414, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 1.133]
239;1425758391800979462;believe;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.38299999999999995, 0.0, 0.198, 0.13699999999999998, 0.0, 0.0, 1.734]
240;1590734060749721602;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
241;1559707802209337344;deny;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
242;1423703451989651460;believe;[0, 0, 0, 1, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.273, 0.0, 0.484, 0.0, 1.071]
243;1428325974047924225;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.976, 0.0, 0.0, 0.0, 0.0, 0.0, 1.008]
244;1425179969097846785;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.625, 0.0, 0.0, 1.094]
245;1424735097551417348;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.672, 0.0, 0.0, 0.7120000000000001, 0.0, 0.0, 0.0]
246;1428145229526233091;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 0.0]
247;1424031740339888130;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.544, 0.0, 0.0, 0.47700000000000004]
248;1430817445204332546;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
249;1429505942639439878;ambiguous;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.0, 0.0, 0.0, 0.39799999999999996]
250;1426093737445310464;believe;[0, 1, 0, 1, 1, 1, 1, 1];[0.0, 1.047, 0.0, 0.141, 0.547, 0.163, 0.21899999999999997, 0.617]
251;1424427001364979716;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.899, 0.0, 0.0, 0.547, 0.0, 0.21899999999999997, 0.617]
252;1574484977793777665;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
253;1429539001480929282;believe;[1, 1, 0, 1, 0, 1, 1, 1];[0.045, 1.274, 0.0, 0.45, 0.0, 0.031, 0.82, 0.914]
254;1437310683461214208;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.773, 0.0, 0.0, 0.0, 0.0, 0.36700000000000005, 0.68]
255;1425186029724635136;ambiguous;[1, 1, 1, 1, 1, 1, 1, 1];[0.28800000000000003, 1.109, 0.125, 0.9319999999999999, 0.157, 0.562, 0.297, 0.45299999999999996]
256;1428267741807480835;believe;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.406, 0.0, 0.273, 0.0, 0.0, 0.0, 0.43]
257;1427195677751324674;ambiguous;[0, 1, 0, 1, 1, 1, 0, 1];[0.0, 0.6950000000000001, 0.0, 0.07, 0.41200000000000003, 0.016, 0.0, 0.703]
258;1425073726408769558;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.531]
259;1423121789639487492;believe;[1, 1, 1, 0, 1, 1, 1, 1];[0.0, 0.22699999999999998, 0.039, 0.0, 0.09, 0.42200000000000004, 0.078, 0.406]
260;1561009791685873665;deny;[0, 1, 1, 0, 0, 0, 1, 0];[0.0, 0.586, 0.312, 0.0, 0.0, 0.0, 0.203, 0.0]
261;1421461244339499010;ambiguous;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.198, 0.591, 0.0, 0.0, 0.578]
262;1425213471952576513;ambiguous;[0, 0, 1, 1, 0, 1, 0, 1];[0.0, 0.0, 0.555, 0.578, 0.0, 0.484, 0.0, 1.391]
263;1580618638205194240;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.861, 0.0, 0.531, 0.0, 0.0, 0.0, 0.0, 0.0]
264;1421074389626499073;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.35200000000000004, 0.0, 0.0, 0.43799999999999994, 0.0, 0.0, 0.0]
265;1430125820052267013;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.964, 0.0, 0.0, 0.0, 0.0]
266;1423505936795127822;believe;[1, 1, 0, 1, 0, 0, 1, 0];[1.266, 0.516, 0.0, 0.198, 0.0, 0.0, 1.297, 0.0]
267;1424937468458151976;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 1.1480000000000001, 0.0, 0.141, 0.0, 0.0, 0.0, 0.0]
268;1427261765000249346;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.484, 0.0, 0.0, 0.28800000000000003, 0.0, 0.0, 0.0]
269;1428101193839128581;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.191, 0.0, 0.0, 0.0, 0.0]
270;1422900842001227781;ambiguous;[1, 0, 0, 1, 0, 0, 0, 1];[0.43799999999999994, 0.0, 0.0, 0.198, 0.0, 0.0, 0.0, 0.18]
271;1424746112850694153;ambiguous;[0, 0, 1, 0, 1, 0, 0, 1];[0.0, 0.0, 0.297, 0.0, 0.073, 0.0, 0.0, 1.2730000000000001]
272;1563566194854359045;deny;[1, 0, 1, 0, 0, 0, 1, 0];[0.625, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
273;1423576630258282496;ambiguous;[0, 1, 0, 1, 1, 0, 1, 1];[0.0, 0.531, 0.0, 0.9059999999999999, 1.465, 0.0, 1.0310000000000001, 0.586]
274;1562388533851168768;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.45299999999999996, 0.0]
275;1431003904289001475;believe;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.45299999999999996, 0.0, 0.198, 1.8210000000000002, 0.0, 0.0, 0.617]
276;1584502665500708864;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
277;1589709014694531073;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
278;1428025862281125893;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.664]
279;1598290533830774784;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
280;1560362719743807490;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.133, 0.0, 0.0, 0.0, 0.0, 0.0]
281;1425952357376925696;ambiguous;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.086, 0.0, 0.0, 0.0, 0.0, 0.0]
282;1425660611753508868;ambiguous;[1, 1, 0, 1, 1, 0, 0, 1];[0.266, 0.445, 0.0, 0.524, 0.43799999999999994, 0.0, 0.0, 0.586]
283;1487383834807185413;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.297, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
284;1424656137639583745;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.6409999999999999]
285;1426282238879076356;ambiguous;[0, 1, 0, 1, 1, 0, 1, 1];[0.0, 1.0, 0.0, 0.198, 0.266, 0.0, 0.172, 0.43799999999999994]
286;1424673036628856842;ambiguous;[1, 0, 0, 1, 0, 1, 1, 1];[0.713, 0.0, 0.0, 1.3459999999999999, 0.0, 0.391, 0.539, 0.45299999999999996]
287;1421856761892458497;believe;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.52, 0.0, 0.0, 0.968]
288;1425817678980079618;ambiguous;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.695, 0.0, 0.0, 0.5469999999999999, 0.0, 0.0, 0.0]
289;1425228790179979265;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.75, 0.0, 0.0, 0.547, 0.0, 0.21899999999999997, 1.078]
290;1436860173386231809;believe;[0, 0, 0, 1, 0, 1, 1, 0];[0.0, 0.0, 0.0, 0.375, 0.0, 0.531, 0.5, 0.0]
291;1429415398013902854;ambiguous;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.516, 0.0, 0.198, 0.0, 0.0, 0.0, 0.0]
292;1424632447195435009;ambiguous;[0, 0, 1, 0, 0, 1, 0, 0];[0.0, 0.0, 0.695, 0.0, 0.0, 0.348, 0.0, 0.0]
293;1426037776294637570;ambiguous;[1, 0, 1, 1, 1, 1, 0, 1];[1.206, 0.0, 0.9139999999999999, 0.6409999999999999, 0.877, 0.812, 0.0, 1.227]
294;1502450259825508353;deny;[1, 0, 1, 0, 0, 1, 1, 0];[0.691, 0.0, 0.36700000000000005, 0.0, 0.0, 0.406, 0.45299999999999996, 0.0]
295;1426718759830622208;believe;[0, 1, 0, 0, 1, 0, 0, 1];[0.0, 0.562, 0.0, 0.0, 3.4190000000000005, 0.0, 0.0, 1.0390000000000001]
296;1430474043497517056;ambiguous;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.312, 0.0, 0.0, 0.0, 0.0, 0.0]
297;1425905493688602625;ambiguous;[0, 1, 0, 1, 1, 0, 1, 0];[0.0, 0.5, 0.0, 0.198, 0.33299999999999996, 0.0, 0.16399999999999998, 0.0]
298;1430203642917838858;ambiguous;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.648]
299;1422961844982059011;ambiguous;[1, 0, 0, 1, 0, 0, 0, 1];[0.667, 0.0, 0.0, 0.917, 0.0, 0.0, 0.0, 0.633]
300;1423681145003077638;believe;[1, 1, 0, 1, 1, 0, 1, 1];[0.545, 0.516, 0.0, 0.198, 0.2, 0.0, 0.602, 0.562]
301;1553711198545248257;deny;[1, 0, 1, 1, 0, 1, 1, 0];[1.503, 0.0, 0.36700000000000005, 1.062, 0.0, 0.406, 0.45299999999999996, 0.0]
302;1428054184511819776;believe;[1, 1, 0, 1, 0, 0, 1, 0];[0.045, 1.1400000000000001, 0.0, 0.062, 0.0, 0.0, 0.172, 0.0]
303;1427397950376923140;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.8029999999999999, 0.0, 0.0, 0.0]
304;1422468194732814339;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.309, 0.0, 0.0, 0.523]
305;1428172673796894721;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.0, 0.312, 0.0, 0.0, 0.242]
306;1422027887847247879;ambiguous;[0, 1, 0, 1, 1, 0, 0, 1];[0.0, 0.664, 0.0, 0.198, 0.114, 0.0, 0.0, 0.39799999999999996]
307;1429139953254952963;believe;[0, 1, 0, 1, 0, 0, 0, 0];[0.0, 0.664, 0.0, 0.141, 0.0, 0.0, 0.0, 0.0]
308;1421513711366324230;ambiguous;[0, 0, 0, 0, 1, 0, 0, 0];[0.0, 0.0, 0.0, 0.0, 0.5589999999999999, 0.0, 0.0, 0.0]
309;1431478699254292481;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.414, 0.0, 0.0, 0.0, 0.0, 0.0, 1.094]
310;1435520182793871365;believe;[0, 0, 0, 0, 0, 0, 1, 1];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.711, 0.484]
311;1429585638274347010;deny;[1, 0, 1, 1, 0, 0, 0, 0];[0.861, 0.0, 0.531, 0.8859999999999999, 0.0, 0.0, 0.0, 0.0]
312;1436355638251200514;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 1.125, 0.0, 0.0, 0.0, 0.68]
313;1428316305350926340;ambiguous;[0, 0, 0, 0, 1, 0, 1, 1];[0.0, 0.0, 0.0, 0.0, 1.6909999999999998, 0.0, 0.45299999999999996, 1.383]
314;1429670211863474187;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
315;1598317706616487938;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
316;1428048043081969666;ambiguous;[1, 1, 0, 1, 1, 1, 1, 0];[0.606, 0.6409999999999999, 0.0, 0.359, 0.344, 0.203, 1.242, 0.0]
317;1435928389156683779;believe;[0, 0, 0, 1, 0, 0, 0, 0];[0.0, 0.0, 0.0, 0.203, 0.0, 0.0, 0.0, 0.0]
318;1422655762875232259;ambiguous;[0, 0, 0, 1, 0, 1, 0, 1];[0.0, 0.0, 0.0, 0.448, 0.0, 0.359, 0.0, 1.625]
319;1519492659076730880;deny;[1, 0, 1, 1, 0, 1, 1, 0];[0.7969999999999999, 0.0, 1.07, 1.026, 0.0, 0.406, 0.45299999999999996, 0.0]
320;1508853032284573707;deny;[0, 0, 0, 1, 1, 0, 0, 1];[0.0, 0.0, 0.0, 0.359, 0.42200000000000004, 0.0, 0.0, 0.8679999999999999]
321;1437029061482721284;believe;[0, 1, 0, 0, 0, 0, 1, 1];[0.0, 0.402, 0.0, 0.0, 0.0, 0.0, 0.22699999999999998, 1.54]
322;1427698471537106947;believe;[1, 1, 0, 1, 0, 0, 0, 0];[0.667, 0.406, 0.0, 1.1150000000000002, 0.0, 0.0, 0.0, 0.0]
323;1435857347008729088;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 0.7659999999999999, 0.0, 0.0, 0.0, 1.328]
324;1579604038349623299;deny;[1, 0, 1, 0, 0, 0, 0, 0];[0.371, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
325;1561020517494259713;deny;[0, 0, 1, 0, 0, 0, 1, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 1.281, 0.0]
326;1437296393044086784;believe;[0, 1, 0, 0, 0, 0, 0, 1];[0.0, 0.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.562]
327;1427183661192032257;ambiguous;[1, 1, 0, 1, 0, 0, 1, 0];[0.588, 0.469, 0.0, 0.8440000000000001, 0.0, 0.0, 0.797, 0.0]
328;1425444347114401803;believe;[0, 1, 0, 0, 1, 0, 1, 1];[0.0, 0.38299999999999995, 0.0, 0.0, 0.547, 0.0, 0.21899999999999997, 0.617]
329;1426102668359921666;believe;[0, 1, 0, 0, 1, 0, 0, 0];[0.0, 0.516, 0.0, 0.0, 0.39399999999999996, 0.0, 0.0, 0.0]
330;1582178297546694656;deny;[0, 0, 1, 0, 0, 0, 0, 0];[0.0, 0.0, 0.36700000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
331;1425476820212731905;ambiguous;[0, 1, 0, 1, 0, 0, 0, 1];[0.0, 0.899, 0.0, 0.198, 0.0, 0.0, 0.0, 0.594]
332;1458766973152731141;believe;[0, 0, 0, 1, 0, 0, 0, 1];[0.0, 0.0, 0.0, 1.0170000000000001, 0.0, 0.0, 0.0, 1.931]
333;1423207158196412419;believe;[0, 1, 0, 0, 0, 0, 0, 0];[0.0, 0.523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
